sentence	polarity	positive	neutral	negative
他到处转来转去，想找个进门地方，后来他看见一道小小的便门开着。 	 neutral 	0.28543296	0.4668489	0.2477181
他便溜了进去，原来这是一个漂亮的厅子，他觉得它比树林漂亮得多，到处都是金光灿烂的，地板是一些上了颜色的大石头，不过安放得十分平正，没有一点歪斜，简直跟一个整块一样。 	 positive 	0.22095513	0.3493732	0.4296717
可是公主并不在那儿，只有几个漂亮的白石像从他们的绿玉像座上，埋下忧愁而茫然的眼光望着他，他们的嘴唇上露出奇异的微笑。 	 neutral 	0.28543296	0.4668489	0.2477181
在厅子的尽头挂着一幅绣得很华丽的黑天鹅绒的帷慢，上面散布了一些太阳和星星，这是国王最得意的设计，并且绣的是他最爱的颜色。 	 positive 	0.22095513	0.3493732	0.4296717
也许她藏在那后面吧？ 	 neutral 	0.28543296	0.4668489	0.2477181
无论如何他要过去看一下。 	 neutral 	0.28543296	0.4668489	0.2477181
因此他便悄悄地走过去，把帷慢拉开了。 	 neutral 	0.28543296	0.4668489	0.2477181
不；那儿不过是另一个房间，只是他觉得它比他刚才离开的那间屋子好看多了。 	 neutral 	0.28543296	0.4668489	0.2477181
墙上绿色的挂毡，绣着一幅行猎图，画中人物很多，是几个佛兰德斯 艺术家花了七年以上的时间完成的。 	 neutral 	0.28543296	0.4668489	0.2477181
这房间以前是“傻约翰”（那个疯王的绰号）的居室，那个疯王太喜欢打猎了，他在精神错乱的时候还常常想骑上画中那些扬起前蹄的大马，拖开正被一群大猎狗围攻着的公鹿，吹起行猎的号角，用他的短剑刺一只奔逃的母鹿。 	 negative 	0.1501622	0.34323427	0.50660354
现在这房间改作为会议室了，在屋中央那张桌子上放着国务大臣们的红色文书夹。上面印着西班牙国徽金郁金香，和哈普斯堡皇室 的纹章和标识。 	 neutral 	0.28543296	0.4668489	0.2477181
小矮人惊奇地看他四周，他有点害怕再往前走了。 	 negative 	0.1501622	0.34323427	0.50660354
那些奇怪的沉默的骑马人那么轻捷地驰过树林中一段长长的草地，连一点声音也没有；他觉得他们好像是他听见烧炭夫们讲过那种可怕的鬼怪‘康卜拉却”，他们只有在夜间出来，要是碰到一个人，他们就使他变成赤鹿，然后来猎他。 	 negative 	0.1501622	0.34323427	0.50660354
可是小矮人想起了美丽的公主，胆子又大起来了。 	 positive 	0.22095513	0.3493732	0.4296717
他盼望他找到她一个人在屋子里，他要告诉她，他也爱她。 	 neutral 	0.28543296	0.4668489	0.2477181
也许她就在隔壁那间屋子里吧。 	 neutral 	0.28543296	0.4668489	0.2477181
他跑过柔软的摩尔地毯，打开了门。 	 neutral 	0.28543296	0.4668489	0.2477181
不！她也不在那儿。 	 negative 	0.1501622	0.34323427	0.50660354
屋子空得很。 	 negative 	0.1501622	0.34323427	0.50660354
这是一间御殿，用来接见外国使臣的，要是国王同意亲自接见他们（这样的事近来少有了），就传他们到这屋子里来；许多年以前，英国专使到西班牙来安排他们女王（她是当时欧洲天主教君主之一）同皇帝的长子联婚，就在这间屋子里晋见国王。 	 neutral 	0.28543296	0.4668489	0.2477181
屋里挂的帷幔都是用镀了金的西班牙皮做的，黑白二色的天花板下面垂着一个很重的镀金的烛架，架上可以插三百支蜡烛。 	 neutral 	0.28543296	0.4668489	0.2477181
一个金布大华盖上面用小粒珍珠绣成了狮子和加斯的尔的塔，华盖下便安放了国王的宝座，是用一块华贵的黑天鹅绒罩衣盖着的，罩衣上到处都是银色的郁金香，并且很精巧地配着银和珍珠的穗子。 	 neutral 	0.28543296	0.4668489	0.2477181
在宝座的第二级上面放着公主用的跪凳，垫子是用银线布做成的，在跪凳下面，放着教皇使节的椅子，但已经出了华盖的界线了，只有教皇使节才有权在举行任何公开典礼的时候当国王的面坐着，并且把他那主教的礼帽（帽上有缠结着的深红色帽缨）放在前面一个紫色坑儿上。 	 neutral 	0.28543296	0.4668489	0.2477181
墙上正对着宝座挂了一幅查理五世的猎装像，大小跟活人一样，身边还站着一只獒犬，另一面墙壁的正中挂着一幅腓力二世受尼德兰各省朝贡时的画像。 	 neutral 	0.28543296	0.4668489	0.2477181
在两堵窗户的中间放着一个乌木橱，上面嵌了一些象牙碟子，碟子上刻着和尔彭的“死的跳舞”中的人物，据说还是这位大师亲手雕刻的。 	 neutral 	0.28543296	0.4668489	0.2477181
然而小矮人对这一切庄严堂皇的景象一点也不注意。 	 negative 	0.1501622	0.34323427	0.50660354
他不肯拿他的蔷薇花来换华盖上的全部珍珠，也不肯牺牲一片白花瓣来换那宝座。 	 negative 	0.1501622	0.34323427	0.50660354
他所想望的，只是在公主到帐篷去之前见她一面，要求她等他跳舞完毕以后，跟他一块儿走。 	 neutral 	0.28543296	0.4668489	0.2477181
在这儿宫里空气是很郁闷的，可是在林子里风自由自在地吹着，日光用飘动不停的手拨开颤抖的树叶。 	 neutral 	0.28543296	0.4668489	0.2477181
林子里也有花，也许不及这花园里的花漂亮，然而它们却更香；早春有风信子在清凉的幽谷中和草覆的小丘上泛起亠片紫浪还有黄色樱草一小簇一小簇地丛生在多节的橡树根的四周；更有颜色鲜明的白屈菜，蓝色的威灵仙，紫红和金色的鸢尾。 	 positive 	0.22095513	0.3493732	0.4296717
榛树上有灰色的葇荑花，宝芰答里斯上面悬垂着有斑点的、蜜蜂常住的小房、累得它身子都弯了。 	 negative 	0.1501622	0.34323427	0.50660354
栗树有它的白星的尖培，山楂有它的苍白的美丽的月亮。 	 neutral 	0.28543296	0.4668489	0.2477181
是的，只要他能够找着她，她一定会跟他去的！ 	 positive 	0.22095513	0.3493732	0.4296717
她会跟他一块儿到那美好的树林里去，他要跳舞一整天给她看，使她快乐。 	 positive 	0.22095513	0.3493732	0.4296717
他这样一想，眼睛上便露出微笑了，他走进隔壁屋子里去。 	 positive 	0.22095513	0.3493732	0.4296717
在所有的屋子里面这一间算是最亮，最美丽的。 	 positive 	0.22095513	0.3493732	0.4296717
墙壁上盖着浅红色花的意大利花缎，缎上配着鸟的图样，还点缀着美丽的银花；家具全是用大块银子做的，上面装饰着鲜花的花彩和转动的小爱神；两个大壁炉前面都放了绣着鹦鹉和孔雀的屏风，地板是海绿色的条纹玛瑙，望过去，就仿佛没有边际似的。 	 neutral 	0.28543296	0.4668489	0.2477181
并且房里不只他一个人。 	 neutral 	0.28543296	0.4668489	0.2477181
屋子的另一头，门阴下，立着一个小小的人形正在望他。 	 neutral 	0.28543296	0.4668489	0.2477181
他的心颤抖着，他的嘴唇里发出一声快乐的叫唤，他便走出这间屋子到日光里去。 	 positive 	0.22095513	0.3493732	0.4296717
他这样做时，那人形也跟着他往外走，他现在看清楚那个东西了。 	 neutral 	0.28543296	0.4668489	0.2477181
公主！ 	 positive 	0.22095513	0.3493732	0.4296717
不，这是一个怪物，他所见过的最难看的怪物。 	 negative 	0.1501622	0.34323427	0.50660354
它并不像常人那样，身材端正，他驼背，拐脚，还有一个摇摇晃晃的大头，和一头鬃毛似的黑发。 	 neutral 	0.28543296	0.4668489	0.2477181
小矮人皱眉头，怪物也皱眉头。 	 negative 	0.1501622	0.34323427	0.50660354
他笑，它也跟着他笑，他把两手放在腰间，它也把两手放在腰间。 	 neutral 	0.28543296	0.4668489	0.2477181
他嘲弄地给它鞠一个躬，它也同样地还一个礼。 	 negative 	0.1501622	0.34323427	0.50660354
他向着它走去，它也走过来迎他，它每步都摹仿他，他站住时它也站住。 	 neutral 	0.28543296	0.4668489	0.2477181
他高兴地叫起来，跑上前去，伸出他的手，怪物的手挨着他的手，它的手像冰一样地冷。 	 negative 	0.1501622	0.34323427	0.50660354
他害怕起来，把手伸过去，怪物的手也很快地伸过来了。 	 negative 	0.1501622	0.34323427	0.50660354
他想再向前推去，可是有什么光滑、坚硬的东西挡住了他。 	 negative 	0.1501622	0.34323427	0.50660354
怪物的脸现在跟他自己的脸挨得很近了，那脸上仿佛充满了恐怖似的。 	 negative 	0.1501622	0.34323427	0.50660354
他把垂下的头发从眼睛上抹开。 	 neutral 	0.28543296	0.4668489	0.2477181
它也摹仿他。 	 neutral 	0.28543296	0.4668489	0.2477181
他动手打它，它也还手打，并且是一下还一下的。 	 neutral 	0.28543296	0.4668489	0.2477181
他做出厌恶的样子，它也对他做怪相。 	 negative 	0.1501622	0.34323427	0.50660354
他退回来，它也跟着退开了。 	 negative 	0.1501622	0.34323427	0.50660354
它是什么东西呢？ 	 neutral 	0.28543296	0.4668489	0.2477181
他想了一会儿，并且掉头看了看这屋里其余的地方， 	 neutral 	0.28543296	0.4668489	0.2477181
真奇怪，每样东西在这看不见的清水墙上都有一个跟它完全一样的副本。 	 negative 	0.1501622	0.34323427	0.50660354
是的，这儿一幅景象，墙上也有同样的一幅图像，那儿一张榻，墙上也有同样的一张榻。 	 neutral 	0.28543296	0.4668489	0.2477181
那个躺在门口壁龛中的酣睡的林野牧畜神也有一个孪生兄弟在睡着，那个立在日光里的银美神也向着一个跟她一样可爱的美神伸出两只膀子来。 	 neutral 	0.28543296	0.4668489	0.2477181
难道这又是“回声”吗？ 	 neutral 	0.28543296	0.4668489	0.2477181
他有一次在山谷中唤过她（指回声），她一个字一个字照样地回答。 	 neutral 	0.28543296	0.4668489	0.2477181
难道她能够摹仿眼睛像她摹仿声音那样？ 	 neutral 	0.28543296	0.4668489	0.2477181
难道她能够造出一个跟真实世界完全一样的假世界？ 	 negative 	0.1501622	0.34323427	0.50660354
难道物件的影子能够有颜色，生命和动作？ 	 neutral 	0.28543296	0.4668489	0.2477181
难道这能够是？—— 	 neutral 	0.28543296	0.4668489	0.2477181
他吃了一惊，便从怀里拿出那朵美丽的白蔷薇来，掉转身子吻着花。 	 neutral 	0.28543296	0.4668489	0.2477181
那怪物也有一朵蔷薇，花瓣跟他的蔷薇完全一样！ 	 negative 	0.1501622	0.34323427	0.50660354
它也在吻花，而且吻法也是一样，它一样地把花按在它的胸上，做出一些可怕的动作。 	 negative 	0.1501622	0.34323427	0.50660354
当他明白了真相时，他发出一声绝望的狂叫，倒在地上呜呜地哭起来。 	 negative 	0.1501622	0.34323427	0.50660354
原来那个畸形怪状，驼背的丑八怪就是他。 	 negative 	0.1501622	0.34323427	0.50660354
他自己就是那个怪物！所有的小孩们都在笑他，他原以为小公主在爱着他，其实她也不过是在嘲笑他的丑陋，拿他的拐脚开玩笑。 	 negative 	0.1501622	0.34323427	0.50660354
为什么他们不让他留在树林里面呢？那儿并没有镜子告诉他，他生得多丑陋？ 	 negative 	0.1501622	0.34323427	0.50660354
为什么他父亲不杀死他，却卖他出去丢丑呢？ 	 negative 	0.1501622	0.34323427	0.50660354
热泪流下了他的脸颊，他把白蔷薇撕碎了。 	 negative 	0.1501622	0.34323427	0.50660354
那个爬在地上的怪物也照样做了，把那些残花瓣朝空中乱丢。 	 negative 	0.1501622	0.34323427	0.50660354
它在地上爬行着；他朝它看，它那张带了痛苦皱着的脸也在望他。 	 neutral 	0.28543296	0.4668489	0.2477181
他害怕再看见它，便爬开了，还用两只手蒙住眼睛。 	 neutral 	0.28543296	0.4668489	0.2477181
他像一只受伤的动物似地爬进阴影里去，就躺在那儿呻吟。 	 negative 	0.1501622	0.34323427	0.50660354
就在这一刻小公主本人带着她的一群游伴从开着的带窗的门进来了，他们看见丑陋的小矮人躺在地上，捏紧拳头打着地板，样子极古怪，极夸张，他们高兴得大笑起来，便围在他四周望着他。 	 negative 	0.1501622	0.34323427	0.50660354
“他的跳舞很有趣，”公主说；“可是他演戏更有趣。 	 positive 	0.22095513	0.3493732	0.4296717
的确他差不多跟木偶人一样地好，不过当然他还不十分自然。” 	 neutral 	0.28543296	0.4668489	0.2477181
她摇着她的大扇子，喝采。 	 positive 	0.22095513	0.3493732	0.4296717
可是小矮人并不抬起头来看一眼，他的抽泣声渐渐地减弱，突然他发出一阵奇怪的哮喘，把手在身上乱抓。 	 negative 	0.1501622	0.34323427	0.50660354
随后又倒下去，一点儿也不动了。 	 negative 	0.1501622	0.34323427	0.50660354
“这好极了，”公主停了一忽儿说，“可是现在你得给我跳舞了。” 	 positive 	0.22095513	0.3493732	0.4296717
“是啊，”小孩们齐声叫起来，“你得站起来跳舞，因为你跟巴巴利猴子一样聪明，你却比它们滑稽得多。” 	 positive 	0.22095513	0.3493732	0.4296717
可是小矮人一声也不回答。 	 negative 	0.1501622	0.34323427	0.50660354
小公主顿着脚，唤她叔父，她叔父正跟御前大臣一块儿在露台上散步，读着刚从墨西哥（宗教裁判所最近已经在那地方成立了）来的紧要公文。 	 neutral 	0.28543296	0.4668489	0.2477181
她大声对她叔父说：“我这个有趣的小矮人生气了，您得叫他起来，要他跳舞给我看。” 	 negative 	0.1501622	0.34323427	0.50660354
他们二人对望着笑了笑，便缓步走了进来，唐·彼德洛俯下身去，用他的绣花手套打小矮人的脸颊。 	 neutral 	0.28543296	0.4668489	0.2477181
他说：“你得跳舞啊，小怪物。 	 negative 	0.1501622	0.34323427	0.50660354
你得跳舞啊。 	 neutral 	0.28543296	0.4668489	0.2477181
西班牙和东印度群岛的公主要娱乐啊。” 	 neutral 	0.28543296	0.4668489	0.2477181
可是小矮人连动也不动一下。 	 negative 	0.1501622	0.34323427	0.50660354
“应该找个掌鞭者来敲他一顿，”唐·彼德洛厌烦地说，他便回到露台上去了。 	 negative 	0.1501622	0.34323427	0.50660354
可是御前大臣却带着庄容，跪在小矮人身旁，把一只手按在小矮人的心上。 	 neutral 	0.28543296	0.4668489	0.2477181
过了一忽儿，他耸耸肩头，站起来，向着公主深深地鞠了一躬，说道：“我美丽的公主，您那个有趣的小矮人永不会跳舞了。 	 positive 	0.22095513	0.3493732	0.4296717
真可惜，他是这么丑陋，他一定会使国王陛下发笑的。” 	 negative 	0.1501622	0.34323427	0.50660354
“可是他为什么不再跳舞呢？”公主带笑问道。 	 negative 	0.1501622	0.34323427	0.50660354
“因为他的心碎了，”御前大臣答道。 	 negative 	0.1501622	0.34323427	0.50660354
公主皱着眉头，她那可爱的蔷薇叶的嘴唇鄙夷地向上动了一下。 	 positive 	0.22095513	0.3493732	0.4296717
“以后凡是来陪我玩的人都要没有心的才成，”她大声说，就跑出屋子到花园里去了。 	 negative 	0.1501622	0.34323427	0.50660354
渔人和他的灵魂（1948） 	 neutral 	0.28543296	0.4668489	0.2477181
每天晚上年青的渔人出去到海上打鱼，撒下他的网进水里去。 	 neutral 	0.28543296	0.4668489	0.2477181
遇到风从陆地上吹来时，他便捉不到鱼，或者最多捉到一丁点儿，因为那是一种厉害的有黑翅膀的风，而且巨浪湧了起来迎接它。 	 negative 	0.1501622	0.34323427	0.50660354
然而要是风吹向岸上时，鱼便从水底升起，游到他的网里去，他捉住了它们拿到市场上去卖。 	 neutral 	0.28543296	0.4668489	0.2477181
每天晚上他出去到海上打鱼，有一晚，他曳网时网重得不得了，他差一点儿没法把网拖到船里来。 	 negative 	0.1501622	0.34323427	0.50660354
他笑了，他对自己说：“我一定是把所有的游鱼全捉到了，不然就是什么呆笨的怪物进了网，那东西对人们会成为一种珍奇的异物也未可知，再不然就是伟大的女王喜欢要的一种可怕的东西，”他便用了全力拉着粗绳，直拉到他手膀上长长的血管暴起来，就跟盘绕在一个铜花瓶上面的蓝釉条纹一样。 	 negative 	0.1501622	0.34323427	0.50660354
他又用力拉细绳，那个平平的软木圈儿越来越近，最后网就升到水面上来了。 	 neutral 	0.28543296	0.4668489	0.2477181
可是里面一尾鱼都没有，也没有怪物，也没有可怕的东西，只有一个小小的人鱼躺在网中酣睡。 	 negative 	0.1501622	0.34323427	0.50660354
她的头发像是一簇簇打湿了的金羊毛，而每一根细发都像放在玻璃杯中的细金线， 	 neutral 	0.28543296	0.4668489	0.2477181
她的身体像白的象牙，她的尾巴是银和珍珠的颜色。 	 neutral 	0.28543296	0.4668489	0.2477181
银和珍珠的颜色的便是她的尾巴，碧绿的海草缠在它上面；她的耳朵像贝壳，她的嘴唇像珊瑚。 	 neutral 	0.28543296	0.4668489	0.2477181
冰凉的波浪打着她的胸膛，海盐在她眼皮上闪光。 	 positive 	0.22095513	0.3493732	0.4296717
她实在太美了，那个年青的渔人一眼看到她，他就充满了惊讶、赞叹，他伸出手，将网拉到自己身边，他深深埋下身子，将她抱在怀里。 	 positive 	0.22095513	0.3493732	0.4296717
他挨到她的时候，她像一只受了惊的海鸥似地叫出声来就醒了，她用她那紫水晶的眼睛恐怖地看他，一面挣扎着，她想逃出来。 	 negative 	0.1501622	0.34323427	0.50660354
可是他把她抱得紧紧的，不肯放开她。 	 negative 	0.1501622	0.34323427	0.50660354
她看见自己实在无法逃走了，便哭起来，一面说，“我求求您放我走，因为我是一个国王的独养女，我父亲上了年纪，而且只有一个人。” 	 negative 	0.1501622	0.34323427	0.50660354
可是年青的渔人答道，“我不要放你走，除非你答应我不论在什么时候，只要我唤你，你就来唱歌给我听，因为鱼喜欢听人鱼们的歌声，那么我的网就会装满了。” 	 neutral 	0.28543296	0.4668489	0.2477181
“要是我答应了您这个，您真的放我走吗？”人鱼大声说。 	 negative 	0.1501622	0.34323427	0.50660354
“我真的要放你走，”年青的渔人说。 	 negative 	0.1501622	0.34323427	0.50660354
她照他所想望的答应了，并且用了人鱼们的誓言赌了咒。 	 positive 	0.22095513	0.3493732	0.4296717
他松开两只手膀，她带着一种奇怪的恐惧浑身颤抖着，沉下到水里去了。 	 negative 	0.1501622	0.34323427	0.50660354
每天晚上年青的渔人出去到海上打鱼，他呼唤人鱼，她便从水中升起，给他唱歌。 	 neutral 	0.28543296	0.4668489	0.2477181
海豚成群地游到她四周来。野鸥们在她的头上盘旋。 	 neutral 	0.28543296	0.4668489	0.2477181
她唱着一首奇妙的歌。 	 positive 	0.22095513	0.3493732	0.4296717
因为她唱的是人鱼们的事情，他们把他们的家畜从一个洞里赶到别一个洞里去，将小牛扛在他们的肩头；她又唱到半人半鱼的海神 ，他们生着绿色的长须，露着多毛的胸膛，每当国王经过时他们便吹起旋绕形的海螺来，她又唱到国王的宫殿，那是完全用琥珀造成的，碧绿的绿宝石盖的屋顶，发光的珍珠铺的地；又唱到海的花园，园中有许多精致的珊瑚扇整天在扇动，鱼群像银鸟似地游来滑去，白头翁扒在岩石上，浅红的石竹在隆起的黄沙中出芽。 	 neutral 	0.28543296	0.4668489	0.2477181
她又唱到从北海下来的大鲸鱼，它们的鳍上还挂着尖利的冰柱；又唱到会讲故事的海中妖女，她们讲得那么奇妙，叫过往的客商不得不用蜡塞住两耳，为的是怕听见她们的故事，会跳进海里淹死；又唱到有着高高桅杆的沉船，冻僵的水手们抱住了索具，鲭鱼从开着的舱门中游来游去；又唱到那些小螺蛳，它们都是大旅行家，它们黏在船的龙骨上周游了世界；又唱到住在崖边上乌贼鱼，它们伸出它们黑黑的长臂，它们可以随意使黑夜到临， 	 neutral 	0.28543296	0.4668489	0.2477181
她又唱到鹦鹉螺，她有自己的一只猫眼石刻出来的小舟，靠着一张绸帆航行；又唱到那些弹竖琴的快乐的雄人鱼，他们能够把大海怪催睡；又唱到一些小孩子，他们捉住光滑的海豚，笑着骑在它们的背上；又唱到那些美人鱼，她们躺在白泡沫中，向着水手们伸出胳臂来；又唱到生长弯曲长牙的海狮，和长着飘动的鬃毛的海马。 	 neutral 	0.28543296	0.4668489	0.2477181
她这样唱着的时候，所有的鲔鱼全从水深处浮上来听她的歌声，年青的渔人在它们的四周撒下网捉住了它们，不在网中的那些又被他用鱼叉擒住了。 	 negative 	0.1501622	0.34323427	0.50660354
一到他的船上载满了鱼，那人鱼就对他微笑一下，沉到海中去了。 	 positive 	0.22095513	0.3493732	0.4296717
然而她从来不肯走近他，让他可以挨触她的身子。 	 neutral 	0.28543296	0.4668489	0.2477181
他常常唤她，求她，可是她不答应；要是他想去捉住她，她立刻就跳进水里去了，快得就像海豹一样，并且那一整天他就再也看不到她了。 	 negative 	0.1501622	0.34323427	0.50660354
她的歌声在他的耳里听来一天比一天地更好听。 	 positive 	0.22095513	0.3493732	0.4296717
她的声音是那么美好，他听得连他的网和他的巧妙本领都忘记了，他也不去管他的行业了。 	 positive 	0.22095513	0.3493732	0.4296717
鲔鱼成群地游过他面前，朱红色的鳍和凸起的金眼非常显明，可是他并没有注意它们。 	 neutral 	0.28543296	0.4668489	0.2477181
他的鱼叉搁在旁边不用了，他那柳条编的篮子也是空空的。 	 negative 	0.1501622	0.34323427	0.50660354
他张着嘴，惊异地瞪着眼，呆呆地坐在他的船上倾听，一直听到海雾在他四周升起，浪游的明月将他的褐色肢体染上银白。 	 neutral 	0.28543296	0.4668489	0.2477181
一天晚上他呼唤她，并且对她说：“小人鱼，小人鱼，我爱你。 	 positive 	0.22095513	0.3493732	0.4296717
让我作你的新郎吧，因为我爱你。” 	 neutral 	0.28543296	0.4668489	0.2477181
可是人鱼摇摇她的头。 	 negative 	0.1501622	0.34323427	0.50660354
“你有一个人的灵魂，”她答道。 	 neutral 	0.28543296	0.4668489	0.2477181
“要是你肯送走你的灵魂，我才能够爱你。” 	 neutral 	0.28543296	0.4668489	0.2477181
年青的渔人便对自己说：“我的灵魂对我有什么用处呢？我不能够看见它。 	 negative 	0.1501622	0.34323427	0.50660354
我不可以触摸它。 	 negative 	0.1501622	0.34323427	0.50660354
我又不认识它。 	 negative 	0.1501622	0.34323427	0.50660354
我一定要把它送走，那么我就会得到很大的快乐了。” 	 positive 	0.22095513	0.3493732	0.4296717
于是他发出一声快乐的叫喊，他在那漆着彩色的船中立起来，向着人鱼伸出他的手膀。 	 positive 	0.22095513	0.3493732	0.4296717
“我要送走我的灵魂，”他大声说，“你就会做我的新娘，我要做你的新郎，我们要一块儿住在海底下，凡是你所歌唱过的你都引我去看，你愿意的事我都要做，我们一生永不分离。” 	 neutral 	0.28543296	0.4668489	0.2477181
小人鱼快乐地笑出声来，她把脸藏了在手中。 	 positive 	0.22095513	0.3493732	0.4296717
“可是我怎样把灵魂送走呢？”年青的渔人大声说。 	 negative 	0.1501622	0.34323427	0.50660354
“告诉我要怎样才办得到，是啊，我一定会照办的。” 	 positive 	0.22095513	0.3493732	0.4296717
“啊呀！我不知道啊，”小人鱼说，“我们人鱼族是没有灵魂的。” 	 negative 	0.1501622	0.34323427	0.50660354
她带着沉思的样子望望他，随即沉下去了。 	 neutral 	0.28543296	0.4668489	0.2477181
第二天大清早，太阳从山顶升起还不到一个人的手那么高，年青的渔人就走到牧师的家里去，叩了三下门。 	 neutral 	0.28543296	0.4668489	0.2477181
门人从门洞中往外面看，一看见是他，便拉开了门闩，对他说：“进来。” 	 neutral 	0.28543296	0.4668489	0.2477181
青年渔人进去了，他跪在地板上铺的清香的灯心草上，向着那位正在诵读圣书的牧师大声喊着说：“父啊，我爱上一个美人鱼了，我的灵魂在阻拦我，不让我随心所欲。 	 positive 	0.22095513	0.3493732	0.4296717
请告诉我，要怎样才能够送走我的灵魂，因为我实在用不着它。 	 negative 	0.1501622	0.34323427	0.50660354
我的灵魂对我有什么价值呢？ 	 neutral 	0.28543296	0.4668489	0.2477181
我不能够看见它； 	 negative 	0.1501622	0.34323427	0.50660354
我不可以触摸它， 	 negative 	0.1501622	0.34323427	0.50660354
我又不认识它。” 	 neutral 	0.28543296	0.4668489	0.2477181
牧师拍着自己的胸膛，回答道：“唉，唉，你疯了，再不然你就吃了什么毒草了，因为灵魂是人的最高贵的一部分，它是上帝赐给我们的，我们应该高贵地使用它。 	 negative 	0.1501622	0.34323427	0.50660354
世间再没有比人的灵魂更宝贵的东西，任何地上的东西都不能跟它相比。 	 negative 	0.1501622	0.34323427	0.50660354
把全世界的黄金集在一块儿，才有它那样的价值，它比国王们的红宝石还贵重得多。 	 positive 	0.22095513	0.3493732	0.4296717
所以我的孩子，不要再去想这件事，因为这是一桩不可饶恕的罪过啊。 	 negative 	0.1501622	0.34323427	0.50660354
至于人鱼，他们是无可救药的，什么人跟他们交往，也会是无可救药的。 	 negative 	0.1501622	0.34323427	0.50660354
他们就跟那些不分善恶的兽类一样，主并不是为着他们死的啊。” 	 negative 	0.1501622	0.34323427	0.50660354
青年渔人听了牧师的这番不入耳的话，眼里充满了泪水，他站起来，对牧师说：“父啊，牧畜神住在树林里，他们很快乐，雄人鱼坐在岩石上弹着红金的竖琴。 	 positive 	0.22095513	0.3493732	0.4296717
我求您，让我也像他们那样的吧，因为他们过的日子就跟花的日子一样。 	 neutral 	0.28543296	0.4668489	0.2477181
至于我的灵魂，要是我的灵魂在我跟我所爱的东西中间作梗，那么它对我还有什么好处呢？” 	 neutral 	0.28543296	0.4668489	0.2477181
“肉体的爱是淫邪的，”牧师皱着眉头大声说，“上帝听任邪同恶这些异教的东西在他的世界中往来。 	 negative 	0.1501622	0.34323427	0.50660354
林中的牧畜神是该诅咒的，海里的歌者也是该诅咒的！ 	 neutral 	0.28543296	0.4668489	0.2477181
我在夜晚时候听见过她们的声音，她们想把我从我的祈祷中引诱开去。 	 neutral 	0.28543296	0.4668489	0.2477181
她们敲我的窗，大声笑。 	 positive 	0.22095513	0.3493732	0.4296717
她们在我的耳边悄声地叙说她们那些有毒的欢乐的故事。 	 neutral 	0.28543296	0.4668489	0.2477181
她们用种种诱惑来诱惑我，我要祷告的时候，她们却跑来揶揄我。 	 negative 	0.1501622	0.34323427	0.50660354
她们是无可救药的，我告诉你，她们是无可救药的的了。 	 negative 	0.1501622	0.34323427	0.50660354
对与她们既没有天堂，也没有地狱，更不会让她们到天堂或地狱里面去赞美上帝的名字。” 	 negative 	0.1501622	0.34323427	0.50660354
“父啊，”青年渔人叫喊道，“您不知道您说的什么。 	 negative 	0.1501622	0.34323427	0.50660354
有一天我下网捉住了一个国王的女儿。 	 neutral 	0.28543296	0.4668489	0.2477181
她比晨星还要美，比月亮还要白。 	 positive 	0.22095513	0.3493732	0.4296717
为了她的肉体我甘愿舍掉我的灵魂，为了她的爱我甘愿放弃天国。 	 neutral 	0.28543296	0.4668489	0.2477181
我求您的事，请您告诉我吧，让我平安地走回去。” 	 neutral 	0.28543296	0.4668489	0.2477181
“去！去！”牧师叫道；“你的情妇是无可救药的了，你也会跟着她弄得无可救药的地步。” 	 neutral 	0.28543296	0.4668489	0.2477181
他不给他祝福，却把他赶出门去。 	 negative 	0.1501622	0.34323427	0.50660354
青年渔人从牧师那里出来便走到市场去，他走得很慢，低着头，好像心里有什么忧愁似的。 	 negative 	0.1501622	0.34323427	0.50660354
商人们看见他走来，便低声交谈着，其中一个人走到他面前，唤他的名字，对他说：“你要卖什么东西？” 	 neutral 	0.28543296	0.4668489	0.2477181
“我要把我的灵魂卖给您，”他答道；“我求您把它给我买去吧，因为我讨厌它。 	 negative 	0.1501622	0.34323427	0.50660354
我的灵魂对我有什么用处呢？我不能够看见它。 	 negative 	0.1501622	0.34323427	0.50660354
我不可以触摸它。 	 negative 	0.1501622	0.34323427	0.50660354
我也不认识它。” 	 neutral 	0.28543296	0.4668489	0.2477181
可是商人们拿他开玩笑，对他说：“人的灵魂对我们有什么用处？它连半边破银元也不值。 	 negative 	0.1501622	0.34323427	0.50660354
把你的身体卖给我们作奴隶吧，我们给你穿上海紫色的衣服，在你的手指头上戴一个戒指，把你拿去给那伟大的女王作弄臣。 	 negative 	0.1501622	0.34323427	0.50660354
可是不要再提你的灵魂，因为它对我们毫无用处，而且也一文不值。” 	 negative 	0.1501622	0.34323427	0.50660354
青年渔人便对自己说：“这是一件多么奇怪的事！ 	 negative 	0.1501622	0.34323427	0.50660354
牧师对我说，灵魂的价值比得上全世界的黄金，商人们却说它不值半边破银元。” 	 negative 	0.1501622	0.34323427	0.50660354
他出了市场走下海边去，他坐在那里沉思他究竟应该怎样做。 	 neutral 	0.28543296	0.4668489	0.2477181
到了正午他记忆起他一个同伴（那是一个采集伞形草的）曾经对他讲过，有一个年青的女巫，住在海湾头一个洞窟里，她的巫术十分高明。 	 neutral 	0.28543296	0.4668489	0.2477181
